ID,Education,Marital_Status,Income,NumDealsPurchases,Age,Kids,Days_Enrolled,Total_Spend,CouponsAccepted,Total_Purchases,Recency_
5453,Master,Relationship,90226.0,1,"(60, 70]",0,641,2352,1,23,1.8571428571428572
2565,Master,Single,70638.0,1,"(60, 70]",0,393,1334,1,19,4.928571428571429
800,Graduation,Relationship,44512.0,2,"(60, 70]",2,303,32,0,4,4.071428571428571
11092,Graduation,Relationship,27116.0,2,"(60, 70]",2,119,41,0,5,5.571428571428571
5062,PhD,Relationship,54072.0,1,"(60, 70]",2,337,39,0,4,5.071428571428571
8969,Graduation,Relationship,71855.0,4,"(40,50]",1,529,1141,0,21,4.214285714285714
4656,Master,Single,51250.0,5,"(30,40]",1,456,710,1,19,2.0
4480,Master,Relationship,60432.0,5,"(50, 60]",1,112,401,0,14,4.357142857142857
9971,PhD,Relationship,65526.0,1,"(50, 60]",1,79,506,0,16,1.5714285714285714
6729,Graduation,Single,68655.0,1,"(30,40]",0,688,1538,0,20,6.785714285714286
1773,Master,Relationship,12393.0,1,"(40,50]",0,572,57,0,5,2.7142857142857144
9242,Graduation,Single,64509.0,1,"(30,40]",0,316,1722,2,18,1.3571428571428572
1764,Graduation,Single,33955.0,4,"(40,50]",1,324,270,0,11,6.571428571428571
6215,Graduation,Relationship,31353.0,2,"(40,50]",2,182,31,1,4,1.7142857142857142
10099,Graduation,Relationship,55434.0,3,"(30,40]",1,267,882,0,21,1.5
5423,Graduation,Relationship,28359.0,1,"(40,50]",1,245,16,0,3,2.5
940,Graduation,Single,57100.0,2,"(30,40]",1,42,311,0,12,0.6428571428571429
3011,Graduation,Relationship,69139.0,1,"(50, 60]",1,153,227,0,10,1.6428571428571428
3298,Master,Relationship,52973.0,7,"(60, 70]",1,598,1152,0,24,6.571428571428571
8286,PhD,Relationship,51717.0,1,"(50, 60]",1,313,122,1,7,3.9285714285714284
9668,Graduation,Relationship,18793.0,3,"(50, 60]",1,533,77,0,6,1.0
5120,Master,Relationship,66664.0,1,"(40,50]",0,642,1289,0,18,5.571428571428571
6097,Graduation,Single,50664.0,9,"(60, 70]",2,529,561,0,15,4.571428571428571
7019,Graduation,Relationship,54414.0,4,"(60, 70]",2,522,211,0,9,3.5
7408,PhD,Relationship,54549.0,2,70,1,118,233,0,10,0.5714285714285714
8041,PhD,Single,47111.0,6,"(50, 60]",1,659,1092,0,15,2.5
252,PhD,Single,41003.0,1,"(60, 70]",0,469,601,0,16,0.7857142857142857
9986,Graduation,Relationship,19444.0,3,"(40,50]",1,127,54,1,7,0.5714285714285714
3276,Master,Relationship,36301.0,1,"(40,50]",1,247,78,0,6,3.7857142857142856
3859,PhD,Relationship,73059.0,1,70,1,302,1095,0,25,2.5714285714285716
3570,PhD,Relationship,42731.0,3,"(50, 60]",1,251,244,0,10,4.571428571428571
3783,PhD,Relationship,52854.0,2,"(60, 70]",2,97,116,0,7,3.0714285714285716
10207,Graduation,Relationship,22775.0,1,"(40,50]",1,375,15,0,3,2.857142857142857
10906,PhD,Relationship,46681.0,2,70,2,264,425,0,14,3.7142857142857144
3427,PhD,Relationship,59821.0,6,"(60, 70]",1,443,734,0,20,0.7857142857142857
5209,Graduation,Single,50002.0,2,"(60, 70]",1,377,638,0,17,1.5
10711,Graduation,Relationship,69755.0,1,70,0,270,894,0,21,1.6428571428571428
10785,Graduation,Relationship,44078.0,2,"(50, 60]",2,10,41,0,5,1.2142857142857142
2814,Master,Relationship,30560.0,1,"(40,50]",1,367,31,0,4,0.42857142857142855
6866,Master,Relationship,35924.0,1,"(50, 60]",2,98,34,0,4,4.0
1665,PhD,Single,64140.0,5,"(50, 60]",2,279,1750,4,13,5.071428571428571
6575,Graduation,Relationship,56386.0,8,"(40,50]",2,610,612,0,17,3.642857142857143
3829,Basic,Relationship,24594.0,1,"(40,50]",1,201,29,0,4,6.714285714285714
3091,Master,Relationship,75774.0,1,"(40,50]",1,58,823,0,20,1.9285714285714286
10141,Master,Single,39228.0,1,"(60, 70]",0,415,20,0,3,0.07142857142857142
5177,Master,Relationship,58494.0,2,"(40,50]",1,199,396,0,14,4.0
7005,Graduation,Single,58684.0,1,"(40,50]",0,13,813,1,20,5.071428571428571
6409,Graduation,Single,57136.0,1,"(50, 60]",0,407,1179,1,19,1.2857142857142858
7485,PhD,Single,56551.0,3,70,2,53,138,0,7,3.4285714285714284
8079,Graduation,Relationship,22448.0,3,"(40,50]",1,123,55,0,6,6.142857142857143
8395,Graduation,Single,82014.0,1,"(60, 70]",0,678,1511,1,21,3.4285714285714284
10352,Graduation,Single,34213.0,3,"(60, 70]",2,660,117,1,6,0.14285714285714285
4931,Graduation,Relationship,157146.0,0,"(40,50]",0,426,1730,0,28,0.9285714285714286
13,PhD,Single,25358.0,2,70,1,342,32,0,4,4.071428571428571
1834,Master,Single,35544.0,1,"(40,50]",1,113,67,0,5,5.5
2285,Master,Relationship,36634.0,3,"(60, 70]",1,397,335,0,12,0.0
2295,PhD,Relationship,62670.0,1,"(60, 70]",1,147,825,0,21,4.071428571428571
1378,Master,Relationship,50334.0,6,"(50, 60]",1,340,694,0,17,1.7142857142857142
2781,Graduation,Single,72066.0,1,"(40,50]",0,6,1792,3,16,3.9285714285714284
1165,PhD,Single,50729.0,9,"(60, 70]",2,423,496,0,15,4.428571428571429
1404,Graduation,Relationship,34916.0,4,"(50, 60]",2,410,231,0,9,6.357142857142857
6457,Graduation,Single,64892.0,2,"(40,50]",1,31,902,0,22,5.5
2639,Graduation,Single,43602.0,3,"(50, 60]",2,170,68,0,6,3.2142857142857144
8299,PhD,Single,33996.0,1,"(30,40]",0,291,71,0,5,3.2857142857142856
6437,Master,Single,41473.0,1,"(30,40]",1,375,76,0,5,5.714285714285714
6912,PhD,Relationship,63246.0,1,"(50, 60]",2,313,772,0,21,4.285714285714286
7327,PhD,Relationship,36732.0,3,"(60, 70]",2,182,47,0,6,5.071428571428571
5299,PhD,Relationship,69084.0,2,"(50, 60]",1,222,1586,0,23,3.0714285714285716
4127,PhD,Relationship,77766.0,2,"(50, 60]",1,492,1529,2,32,6.928571428571429
8143,PhD,Single,37929.0,2,"(30,40]",0,334,265,3,11,3.5
1964,Graduation,Relationship,86610.0,1,70,0,297,1603,0,17,4.714285714285714
3690,Master,Relationship,80141.0,1,"(30,40]",0,534,2091,2,21,1.4285714285714286
3433,Master,Relationship,72635.0,1,"(60, 70]",0,391,981,1,20,3.857142857142857
3389,Graduation,Relationship,69016.0,4,"(50, 60]",1,584,1533,0,30,4.357142857142857
4712,Master,Relationship,20193.0,1,"(30,40]",0,578,82,0,6,1.2857142857142858
1170,Graduation,Relationship,27573.0,4,"(40,50]",1,461,244,0,10,3.2142857142857144
6347,Basic,Single,15862.0,1,"(40,50]",1,367,36,0,4,1.8571428571428572
4065,PhD,Relationship,49544.0,2,"(40,50]",1,502,404,0,14,0.0
8230,Graduation,Relationship,33228.0,1,"(40,50]",1,157,71,0,5,2.0
1215,Graduation,Relationship,70440.0,1,"(40,50]",0,264,1572,1,22,3.5
5939,Graduation,Relationship,38232.0,4,"(50, 60]",2,163,122,0,7,6.0
2156,PhD,Relationship,22554.0,4,"(60, 70]",2,603,41,0,6,2.7142857142857144
7788,PhD,Relationship,23536.0,1,"(40,50]",1,25,10,0,3,3.7857142857142856
10323,Graduation,Relationship,49413.0,2,70,1,247,304,0,11,6.285714285714286
7947,Graduation,Relationship,42231.0,1,"(50, 60]",2,96,37,0,4,7.071428571428571
1891,Master,Single,78789.0,1,"(40,50]",0,690,1754,1,15,0.8571428571428571
2570,Graduation,Relationship,56534.0,4,"(50, 60]",1,341,815,3,21,2.5
9256,Graduation,Single,58350.0,4,"(50, 60]",1,541,1001,0,23,0.35714285714285715
295,Graduation,Single,81217.0,1,"(30,40]",0,345,1157,0,21,5.5
7397,Graduation,Single,49090.0,3,70,1,345,688,0,18,3.2142857142857144
6349,Master,Single,61787.0,1,"(30,40]",0,358,1319,0,18,5.071428571428571
10790,PhD,Relationship,18169.0,1,"(30,40]",1,495,21,0,3,2.857142857142857
10398,Master,Single,24336.0,1,"(40,50]",1,671,31,0,3,5.857142857142857
2431,Graduation,Relationship,18222.0,1,"(30,40]",0,545,67,0,5,5.0
550,Graduation,Single,62335.0,2,70,1,402,708,0,19,6.214285714285714
1890,Master,Relationship,42033.0,1,"(50, 60]",2,648,25,0,3,6.785714285714286
10742,PhD,Relationship,86580.0,0,"(40,50]",0,487,746,1,11,5.142857142857143
10356,PhD,Single,41437.0,1,"(60, 70]",2,645,32,0,4,0.35714285714285715
4676,Master,Single,73705.0,2,70,2,116,1695,0,23,6.142857142857143
8852,Graduation,Relationship,61064.0,5,"(40,50]",1,667,1080,0,23,5.714285714285714
3565,Master,Relationship,38452.0,3,"(60, 70]",2,91,72,0,6,4.428571428571429
5294,Graduation,Single,18358.0,3,"(30,40]",1,221,57,0,7,3.5
1958,PhD,Relationship,55012.0,6,"(50, 60]",1,100,660,0,19,6.071428571428571
7349,Basic,Relationship,9722.0,4,"(50, 60]",1,635,103,1,7,0.5
8799,PhD,Relationship,38175.0,3,"(30,40]",1,279,153,0,8,0.42857142857142855
1351,Master,Relationship,58656.0,4,"(60, 70]",1,647,1220,1,28,1.7857142857142858
1045,Graduation,Relationship,52117.0,2,"(50, 60]",1,682,279,0,11,3.9285714285714284
7732,Graduation,Relationship,64813.0,1,"(40,50]",1,178,745,0,19,5.785714285714286
8070,PhD,Relationship,54222.0,1,"(50, 60]",1,120,264,0,11,7.0
477,Graduation,Relationship,83512.0,1,"(30,40]",0,12,2157,5,21,2.2142857142857144
7832,Master,Relationship,77520.0,1,"(60, 70]",1,305,1526,4,22,2.142857142857143
2202,Graduation,Relationship,41154.0,1,"(40,50]",1,446,69,0,5,7.0
7396,Graduation,Relationship,80398.0,1,"(50, 60]",0,596,1597,1,25,6.571428571428571
4055,Basic,Single,18746.0,2,"(30,40]",1,31,64,0,6,2.9285714285714284
10340,Graduation,Relationship,35196.0,6,"(30,40]",1,593,497,0,12,4.857142857142857
10091,Graduation,Single,60230.0,2,"(60, 70]",1,405,1067,0,15,5.571428571428571
7629,Graduation,Relationship,22108.0,2,"(40,50]",2,52,31,0,5,3.2857142857142856
10640,Graduation,Relationship,44392.0,5,"(40,50]",2,297,211,0,9,5.071428571428571
3498,PhD,Relationship,55424.0,4,"(40,50]",1,581,877,2,21,0.42857142857142855
6742,Graduation,Relationship,17688.0,1,"(40,50]",1,532,11,0,3,5.857142857142857
1172,PhD,Relationship,92491.0,1,"(40,50]",0,424,2034,4,24,5.071428571428571
569,Graduation,Single,90273.0,1,"(30,40]",0,197,1991,4,18,2.2857142857142856
4686,PhD,Single,82571.0,0,"(60, 70]",0,88,1686,1,24,2.0
1381,PhD,Single,38513.0,5,"(40,50]",1,152,324,1,12,1.4285714285714286
2634,Master,Single,16653.0,3,"(40,50]",1,72,69,1,6,0.7142857142857143
10905,Graduation,Relationship,42586.0,5,"(60, 70]",2,608,252,1,11,0.5
1744,Basic,Single,23529.0,1,"(50, 60]",1,538,54,0,4,4.785714285714286
1000,Master,Relationship,74881.0,4,"(60, 70]",2,478,964,0,23,3.4285714285714284
3828,Graduation,Relationship,71107.0,2,70,1,497,1327,0,26,4.357142857142857
8605,PhD,Relationship,46910.0,2,"(50, 60]",2,98,68,0,5,2.5714285714285716
10304,Graduation,Relationship,18690.0,1,"(60, 70]",0,548,60,0,4,5.5
4351,Graduation,Single,37244.0,1,"(60, 70]",2,428,55,1,4,6.428571428571429
10129,Graduation,Relationship,82427.0,1,"(50, 60]",0,109,1456,1,20,2.5
2499,Master,Single,75342.0,1,"(60, 70]",1,419,563,0,17,2.7142857142857144
10092,Graduation,Single,70044.0,4,"(60, 70]",1,496,1504,0,22,3.2857142857142856
7500,Graduation,Single,79146.0,2,"(50, 60]",2,66,564,0,17,2.357142857142857
5796,Graduation,Relationship,77437.0,1,"(60, 70]",0,215,1125,1,22,5.0
10556,Graduation,Relationship,54984.0,4,"(60, 70]",1,36,358,1,13,3.642857142857143
1064,PhD,Relationship,42403.0,1,"(50, 60]",1,200,42,0,4,1.2857142857142858
48,Graduation,Relationship,55761.0,2,"(50, 60]",1,66,184,1,8,6.928571428571429
7610,Graduation,Relationship,37292.0,5,"(40,50]",1,437,460,0,14,2.2857142857142856
263,PhD,Single,45576.0,1,70,0,32,145,1,7,0.6428571428571429
10814,Graduation,Relationship,70321.0,1,70,0,529,1376,1,24,0.42857142857142855
9710,PhD,Single,58086.0,2,"(50, 60]",1,525,792,0,21,5.714285714285714
9292,Graduation,Relationship,81795.0,1,70,0,611,1382,0,22,5.285714285714286
10250,Basic,Relationship,28389.0,1,70,0,586,28,0,3,3.5
7881,Master,Relationship,66835.0,1,70,0,274,1033,0,23,1.5
5847,Graduation,Single,69901.0,3,"(50, 60]",1,396,882,0,20,6.785714285714286
737,PhD,Relationship,80360.0,2,70,0,483,2231,3,13,4.0
3571,PhD,Relationship,63342.0,3,"(60, 70]",1,621,1101,2,16,3.4285714285714284
7807,Graduation,Relationship,44989.0,5,"(40,50]",1,655,369,0,11,1.8571428571428572
3878,Master,Single,31859.0,1,"(40,50]",1,122,48,0,4,0.21428571428571427
5092,PhD,Single,51569.0,4,70,1,502,467,2,15,2.7857142857142856
2154,Graduation,Single,30372.0,3,"(50, 60]",2,551,44,0,5,2.357142857142857
5394,Basic,Single,16014.0,4,"(40,50]",2,469,38,0,6,3.0
3798,Graduation,Relationship,41120.0,3,"(50, 60]",2,235,81,0,6,5.714285714285714
3524,Master,Single,39763.0,2,"(50, 60]",1,329,167,1,8,0.6428571428571429
5247,PhD,Relationship,38725.0,2,"(60, 70]",2,50,45,0,5,3.7142857142857144
5883,Graduation,Relationship,77981.0,3,"(50, 60]",1,399,664,0,18,5.571428571428571
2118,Master,Relationship,62905.0,3,"(50, 60]",1,292,622,0,17,4.857142857142857
8812,Master,Single,13533.0,2,"(40,50]",1,476,48,0,5,3.2142857142857144
6616,Graduation,Relationship,59481.0,2,"(40,50]",1,249,461,0,14,3.357142857142857
2797,Graduation,Relationship,72117.0,1,"(40,50]",1,313,1073,0,25,2.4285714285714284
4328,Master,Relationship,21955.0,2,"(30,40]",1,295,55,0,6,5.785714285714286
9167,Graduation,Relationship,67131.0,3,"(60, 70]",1,460,976,0,23,5.142857142857143
10560,PhD,Single,36802.0,1,"(40,50]",1,13,20,0,4,1.6428571428571428
2631,Graduation,Relationship,71853.0,1,"(40,50]",0,417,1149,0,16,2.0714285714285716
8312,Basic,Relationship,28249.0,1,"(60, 70]",0,14,43,0,5,5.714285714285714
5534,Master,Relationship,47808.0,2,"(40,50]",1,252,224,1,8,2.142857142857143
5093,PhD,Single,25509.0,3,"(40,50]",1,649,101,1,6,1.0714285714285714
7592,PhD,Relationship,51012.0,1,70,0,437,209,0,9,6.142857142857143
8895,Graduation,Single,70596.0,1,"(30,40]",0,632,968,0,20,4.857142857142857
8584,PhD,Relationship,85431.0,1,70,0,386,1165,0,16,3.857142857142857
2694,Graduation,Relationship,42664.0,1,"(50, 60]",1,103,24,0,4,3.142857142857143
8910,Graduation,Relationship,42586.0,5,"(60, 70]",2,608,252,1,11,0.5
7433,Graduation,Single,29760.0,4,"(30,40]",1,669,165,0,8,6.214285714285714
164,PhD,Relationship,28973.0,2,"(40,50]",0,624,269,0,11,4.214285714285714
10477,PhD,Relationship,39435.0,1,"(50, 60]",1,327,102,0,6,1.1428571428571428
2681,Master,Relationship,65370.0,1,"(30,40]",0,332,461,0,18,0.07142857142857142
5150,Basic,Single,20194.0,2,"(40,50]",1,559,47,0,5,4.571428571428571
5283,PhD,Single,42473.0,3,"(40,50]",2,132,144,0,7,5.142857142857143
9645,Graduation,Relationship,64590.0,1,"(50, 60]",0,623,1338,0,23,7.0
10678,Graduation,Relationship,71232.0,2,"(60, 70]",1,213,917,0,23,6.5
7261,Graduation,Relationship,34600.0,5,"(50, 60]",2,544,318,1,12,0.5714285714285714
9648,Graduation,Single,46904.0,4,"(50, 60]",2,603,253,0,10,1.4285714285714286
2870,Graduation,Relationship,49094.0,5,"(50, 60]",1,646,502,0,15,0.42857142857142855
8008,Graduation,Relationship,36075.0,1,"(40,50]",1,202,119,0,6,3.857142857142857
1513,Master,Relationship,60839.0,13,"(40,50]",2,670,1250,0,16,5.142857142857143
6173,Graduation,Relationship,77298.0,1,"(40,50]",1,239,969,0,23,3.2857142857142856
1419,Graduation,Relationship,34026.0,3,70,2,328,76,0,6,0.7857142857142857
9150,PhD,Single,48918.0,2,"(60, 70]",2,78,62,0,5,1.5
7960,Master,Relationship,82122.0,1,"(60, 70]",0,318,1382,1,25,6.357142857142857
1250,Graduation,Single,37697.0,1,"(40,50]",1,142,84,0,6,5.857142857142857
9905,Graduation,Relationship,34074.0,5,70,2,351,255,1,9,4.928571428571429
10691,Master,Relationship,28520.0,1,"(60, 70]",2,380,43,0,4,3.9285714285714284
7002,Graduation,Single,62535.0,1,"(60, 70]",1,269,398,0,13,0.9285714285714286
2952,Master,Single,36273.0,2,"(40,50]",1,74,76,0,6,5.714285714285714
8439,Graduation,Relationship,63404.0,2,"(50, 60]",2,23,902,1,13,6.928571428571429
762,Master,Relationship,75774.0,1,"(40,50]",1,58,823,0,20,1.9285714285714286
2831,Graduation,Relationship,78416.0,2,"(40,50]",1,2,1179,0,24,7.071428571428571
6977,Graduation,Relationship,75702.0,1,"(40,50]",1,623,1921,1,28,6.214285714285714
6289,Master,Relationship,59385.0,2,70,2,427,185,0,8,6.071428571428571
4168,Graduation,Single,37070.0,9,"(50, 60]",2,466,433,1,14,2.142857142857143
8397,Graduation,Relationship,44689.0,2,70,2,170,34,1,4,5.857142857142857
9284,Graduation,Relationship,53977.0,5,"(60, 70]",1,386,907,0,22,1.5
6237,PhD,Single,7144.0,0,"(50, 60]",2,204,416,0,25,6.571428571428571
3130,Graduation,Single,18701.0,4,"(50, 60]",2,390,44,0,6,6.785714285714286
1619,Graduation,Relationship,90369.0,1,"(60, 70]",0,62,1588,1,16,0.14285714285714285
1990,PhD,Single,63159.0,1,"(40,50]",0,601,1797,1,16,5.285714285714286
5513,Graduation,Relationship,37758.0,2,"(50, 60]",2,633,40,0,4,3.5
269,PhD,Single,46757.0,6,"(60, 70]",1,590,1143,0,15,5.071428571428571
8093,Master,Relationship,79734.0,1,"(50, 60]",0,1,914,1,13,5.142857142857143
10513,Graduation,Relationship,63207.0,1,"(30,40]",0,525,1502,1,11,4.857142857142857
10177,Graduation,Single,72071.0,3,"(60, 70]",1,500,1338,0,17,0.2857142857142857
2549,PhD,Relationship,21840.0,1,"(40,50]",1,343,27,0,4,5.714285714285714
5782,Master,Relationship,58582.0,2,"(40,50]",1,274,763,1,20,1.0714285714285714
10057,Graduation,Single,72282.0,1,70,0,345,1331,1,21,5.0
10307,Graduation,Relationship,50387.0,3,"(60, 70]",2,302,525,0,16,6.5
8566,PhD,Relationship,32583.0,1,"(60, 70]",2,14,9,0,3,0.7142857142857143
2415,Graduation,Relationship,62568.0,3,"(60, 70]",1,83,953,1,13,7.071428571428571
5684,Master,Single,44635.0,2,"(50, 60]",2,261,68,0,5,1.7857142857142858
8334,Master,Single,33316.0,3,"(50, 60]",2,268,131,0,7,2.4285714285714284
9166,Graduation,Relationship,63967.0,3,"(50, 60]",1,324,882,0,20,4.071428571428571
1440,Master,Relationship,52513.0,2,"(40,50]",0,663,1149,0,23,6.0
78,Graduation,Relationship,25293.0,1,"(50, 60]",1,287,37,0,4,3.642857142857143
5441,PhD,Single,54111.0,2,"(50, 60]",1,308,388,0,13,6.928571428571429
5302,Graduation,Relationship,78394.0,1,"(30,40]",0,499,1428,1,15,0.9285714285714286
4687,Master,Relationship,80739.0,1,"(60, 70]",0,402,1633,0,23,6.571428571428571
1087,Master,Relationship,22669.0,3,"(40,50]",1,403,173,1,7,2.142857142857143
6859,Graduation,Single,29236.0,2,"(30,40]",1,264,99,0,7,2.142857142857143
9860,Graduation,Relationship,44911.0,3,"(60, 70]",1,471,215,0,9,0.7857142857142857
7129,PhD,Relationship,54693.0,8,"(60, 70]",1,497,929,0,23,5.142857142857143
5866,Graduation,Relationship,48186.0,3,"(40,50]",1,101,219,0,9,2.7857142857142856
10521,Graduation,Relationship,54809.0,4,"(40,50]",2,291,174,1,8,0.0
7393,Graduation,Relationship,41580.0,3,"(40,50]",2,566,92,0,6,1.0714285714285714
7849,PhD,Relationship,80336.0,1,"(50, 60]",0,293,1052,0,24,0.8571428571428571
332,Graduation,Relationship,47743.0,3,"(60, 70]",1,464,275,1,11,4.0
9847,Master,Relationship,62972.0,2,"(60, 70]",1,695,587,0,14,2.7857142857142856
531,PhD,Single,57333.0,11,"(60, 70]",1,645,1662,1,22,3.9285714285714284
9576,PhD,Relationship,32313.0,3,"(40,50]",1,503,159,0,8,4.285714285714286
6906,Master,Single,84953.0,1,70,0,391,1024,4,17,5.214285714285714
7419,Master,Single,27071.0,2,"(50, 60]",1,67,35,0,5,6.428571428571429
3170,Master,Relationship,68148.0,1,"(60, 70]",0,302,1042,0,14,6.142857142857143
8527,Master,Relationship,65735.0,5,"(50, 60]",2,204,395,0,14,2.642857142857143
7872,PhD,Relationship,86836.0,1,"(40,50]",0,655,557,4,22,0.5
9931,PhD,Relationship,4023.0,15,"(60, 70]",2,6,9,0,0,2.0714285714285716
10595,Graduation,Relationship,30093.0,1,"(30,40]",0,356,69,0,5,1.3571428571428572
4609,PhD,Relationship,57705.0,3,"(50, 60]",1,169,486,0,15,1.0
5010,Graduation,Single,25008.0,2,"(30,40]",1,147,34,0,4,5.142857142857143
4427,Master,Single,83257.0,1,"(0,30]",0,649,1365,3,27,4.0
11148,Graduation,Relationship,22280.0,1,"(40,50]",1,406,13,0,3,6.071428571428571
1168,PhD,Relationship,72159.0,1,"(40,50]",0,608,1401,0,20,4.428571428571429
9595,Graduation,Relationship,64260.0,1,"(60, 70]",0,534,1574,1,13,0.07142857142857142
10163,PhD,Single,82733.0,1,"(30,40]",0,292,1323,1,19,2.0
2886,Master,Single,74290.0,4,"(50, 60]",1,321,1217,2,28,5.0
6710,Master,Single,58217.0,1,70,3,589,103,0,6,6.0
5316,Master,Relationship,21024.0,1,"(40,50]",0,360,84,0,6,6.357142857142857
9029,PhD,Relationship,70116.0,1,"(50, 60]",0,519,1536,0,22,5.214285714285714
521,Graduation,Relationship,54006.0,2,"(30,40]",1,649,581,0,16,3.0
1459,PhD,Relationship,69063.0,1,"(50, 60]",1,599,928,0,13,1.1428571428571428
10241,Master,Single,11448.0,1,"(40,50]",0,196,14,0,3,1.1428571428571428
1630,Graduation,Single,61825.0,1,"(40,50]",1,326,424,0,14,4.0
3254,Graduation,Relationship,70886.0,1,"(50, 60]",1,258,960,0,13,4.642857142857143
9064,Graduation,Relationship,69109.0,1,"(40,50]",0,597,1555,2,19,0.7142857142857143
3678,Graduation,Single,60208.0,11,"(50, 60]",2,630,656,2,18,0.9285714285714286
4227,Master,Relationship,32889.0,3,"(50, 60]",2,296,55,0,6,5.571428571428571
9467,Graduation,Single,34738.0,1,"(30,40]",1,49,20,0,4,3.642857142857143
8486,Master,Relationship,30538.0,4,"(50, 60]",1,636,367,0,13,1.9285714285714286
2186,Master,Relationship,82326.0,1,"(40,50]",0,111,2257,4,21,2.142857142857143
3286,PhD,Single,26642.0,2,"(50, 60]",1,120,42,0,5,5.071428571428571
8602,Graduation,Single,69932.0,2,"(50, 60]",1,382,1049,0,24,6.928571428571429
3722,Graduation,Single,44503.0,2,"(50, 60]",2,74,48,0,5,5.928571428571429
6715,PhD,Single,60200.0,6,70,1,543,685,0,19,0.21428571428571427
4796,Graduation,Single,49638.0,1,70,1,71,39,0,4,5.071428571428571
9612,Master,Single,23830.0,1,"(30,40]",0,142,43,0,4,0.21428571428571427
3766,Master,Single,33051.0,3,"(60, 70]",0,682,835,1,18,1.0714285714285714
1399,Graduation,Relationship,72905.0,1,"(60, 70]",0,159,1515,1,19,3.7142857142857144
1570,PhD,Relationship,69702.0,2,70,1,495,1039,0,24,0.5714285714285714
3426,Graduation,Single,70300.0,3,"(40,50]",1,349,1596,0,23,6.357142857142857
3074,PhD,Relationship,70643.0,1,"(30,40]",0,622,1828,1,17,4.714285714285714
8341,PhD,Relationship,30396.0,2,"(50, 60]",1,60,34,2,4,1.5714285714285714
5180,PhD,Single,50616.0,2,"(50, 60]",1,72,149,0,8,4.0
6461,Master,Single,62772.0,1,"(50, 60]",1,406,946,1,22,5.285714285714286
7679,PhD,Single,30298.0,1,"(30,40]",0,41,28,0,5,3.4285714285714284
10702,Graduation,Single,52413.0,2,"(30,40]",1,603,450,0,15,4.785714285714286
7505,PhD,Relationship,44155.0,1,"(60, 70]",2,161,46,0,4,1.7142857142857142
5113,PhD,Single,86979.0,1,"(50, 60]",0,234,1702,2,15,4.785714285714286
10858,Graduation,Relationship,76532.0,4,"(40,50]",2,293,820,0,21,2.7142857142857144
2961,Graduation,Relationship,42081.0,2,"(40,50]",1,488,382,1,13,6.142857142857143
2747,PhD,Relationship,67546.0,1,"(30,40]",0,667,2126,0,19,6.428571428571429
3010,Master,Relationship,88420.0,1,"(30,40]",0,58,2069,3,19,6.214285714285714
5790,Graduation,Relationship,31158.0,2,"(30,40]",1,518,72,0,5,4.428571428571429
6892,Graduation,Single,61671.0,8,"(50, 60]",1,26,732,2,20,1.6428571428571428
1743,Graduation,Single,69719.0,1,"(40,50]",0,34,801,0,10,7.071428571428571
3578,Graduation,Single,49160.0,2,70,1,252,236,0,10,2.0714285714285716
8462,Basic,Relationship,24882.0,1,"(40,50]",1,658,80,1,4,3.7142857142857144
5558,PhD,Single,90933.0,1,"(60, 70]",0,90,1685,1,14,6.428571428571429
4619,PhD,Single,113734.0,0,70,0,32,277,0,27,0.6428571428571429
8780,PhD,Relationship,59292.0,2,70,1,381,507,0,16,5.071428571428571
10789,PhD,Relationship,45759.0,2,"(50, 60]",2,491,68,0,5,0.9285714285714286
10779,Graduation,Single,22148.0,1,"(40,50]",0,77,49,0,4,1.1428571428571428
5896,Master,Relationship,73395.0,1,"(30,40]",0,103,397,0,14,6.714285714285714
2337,Graduation,Single,29819.0,3,"(50, 60]",1,248,39,0,6,5.5
10951,Graduation,Relationship,45688.0,2,"(50, 60]",1,155,306,1,12,1.4285714285714286
544,Graduation,Relationship,62820.0,1,"(60, 70]",0,414,976,0,13,3.642857142857143
17,PhD,Relationship,60491.0,4,"(50, 60]",1,296,1028,0,24,5.785714285714286
10680,Graduation,Relationship,33235.0,1,"(30,40]",1,144,70,0,6,5.071428571428571
3265,Graduation,Relationship,35701.0,1,"(60, 70]",0,467,46,0,4,2.5714285714285716
5623,Master,Relationship,31535.0,1,"(40,50]",1,276,51,1,4,6.785714285714286
5832,Master,Relationship,92556.0,0,"(60, 70]",0,70,1263,0,21,2.2857142857142856
5544,Graduation,Single,67384.0,2,"(50, 60]",1,596,1490,1,20,2.2857142857142856
6417,Master,Relationship,80573.0,1,"(50, 60]",0,623,1564,0,23,6.071428571428571
5831,Graduation,Relationship,77870.0,3,"(50, 60]",1,676,1815,3,15,6.642857142857143
7101,PhD,Single,52278.0,6,"(60, 70]",1,520,1198,0,25,1.7142857142857142
10176,Graduation,Single,57107.0,7,"(50, 60]",1,674,416,3,16,3.142857142857143
2326,Graduation,Relationship,18929.0,1,"(30,40]",0,498,85,0,5,1.0714285714285714
4385,PhD,Single,36038.0,2,"(40,50]",1,394,47,0,6,5.857142857142857
2929,Graduation,Single,20180.0,1,"(40,50]",0,494,137,0,7,1.9285714285714286
10686,PhD,Relationship,34230.0,1,"(50, 60]",2,550,21,0,3,5.142857142857143
2546,Master,Single,31878.0,1,"(40,50]",1,7,70,0,5,0.5
3283,Master,Relationship,70932.0,2,"(50, 60]",1,161,909,0,20,4.071428571428571
